客户ID,产品名称,订单日期
22793,车胎和内胎,2016/3/27
22793,车胎和内胎,2016/3/27
22794,车胎和内胎,2015/9/5
22794,车胎和内胎,2015/9/5
22795,帽子,2015/8/25
22795,水壶和水壶架,2015/8/25
22795,骑行服,2015/8/25
22796,头盔,2015/11/17
22796,帽子,2015/11/17
22796,水壶和水壶架,2015/11/17
22797,山地自行车,2016/6/22
22797,水壶和水壶架,2016/6/22
22797,水壶和水壶架,2016/6/22
22798,车胎和内胎,2015/11/8
22799,车胎和内胎,2016/5/26
22799,车胎和内胎,2016/5/26
22800,山地自行车,2016/6/10
22800,车胎和内胎,2016/6/10
22800,车胎和内胎,2016/6/10
22801,水壶和水壶架,2016/3/16
22802,水壶和水壶架,2016/7/24
22803,头盔,2016/6/22
22803,山地自行车,2016/6/22
22803,车胎和内胎,2016/6/22
22804,车胎和内胎,2015/10/8
22804,骑行服,2015/10/8
22805,车胎和内胎,2016/6/8
22806,头盔,2016/4/17
22806,车胎和内胎,2016/4/17
22807,挡泥板,2016/7/15
22807,水壶和水壶架,2016/7/15
22807,水壶和水壶架,2016/7/15
22807,车胎和内胎,2016/7/15
22807,车胎和内胎,2016/7/15
22808,公路自行车,2015/7/23
22808,头盔,2015/7/23
22809,头盔,2016/7/2
22809,车胎和内胎,2016/7/2
22810,头盔,2016/6/24
22810,山地自行车,2016/6/24
22811,车胎和内胎,2016/5/20
22811,车胎和内胎,2016/5/20
22812,车胎和内胎,2016/2/15
22812,车胎和内胎,2016/2/15
22813,头盔,2016/4/29
22813,车胎和内胎,2016/4/29
22813,车胎和内胎,2016/4/29
22813,骑行服,2016/4/29
22814,水壶和水壶架,2015/9/25
22815,袜子,2016/2/29
22815,车胎和内胎,2016/2/29
22816,山地自行车,2016/6/15
22816,帽子,2016/6/15
22816,挡泥板,2016/6/15
22816,水壶和水壶架,2016/6/15
22816,水壶和水壶架,2016/6/15
22817,头盔,2016/6/15
22817,山地自行车,2016/6/15
22817,帽子,2016/6/15
22817,挡泥板,2016/6/15
22817,水壶和水壶架,2016/6/15
22817,水壶和水壶架,2016/6/15
22818,挡泥板,2015/8/2
22818,车胎和内胎,2015/8/2
22818,车胎和内胎,2015/8/2
22819,头盔,2016/2/17
22819,车胎和内胎,2016/2/17
22819,车胎和内胎,2016/2/17
22820,手套,2016/7/28
22820,水壶和水壶架,2016/7/28
22821,头盔,2015/12/9
22821,车胎和内胎,2015/12/9
22822,公路自行车,2015/7/4
22822,车胎和内胎,2015/7/4
22823,袜子,2016/3/13
22823,车胎和内胎,2016/3/13
22823,车胎和内胎,2016/3/13
22824,山地自行车,2016/6/16
22824,水壶和水壶架,2016/6/16
22825,头盔,2016/3/9
22825,帽子,2016/3/9
22825,车胎和内胎,2016/3/9
22825,车胎和内胎,2016/3/9
22826,车胎和内胎,2015/9/16
22826,车胎和内胎,2015/9/16
22827,头盔,2015/12/9
22827,水壶和水壶架,2015/12/9
22827,骑行服,2015/12/9
22828,公路自行车,2015/7/18
22828,清洁剂,2015/7/18
22829,水壶和水壶架,2016/6/7
22830,清洁剂,2016/6/29
22830,车胎和内胎,2016/6/29
22830,车胎和内胎,2016/6/29
22831,头盔,2015/11/2
22831,水壶和水壶架,2015/11/2
22832,帽子,2015/9/14
22832,水壶和水壶架,2015/9/14
22833,手套,2016/4/25
22833,水壶和水壶架,2016/4/25
22834,帽子,2016/3/9
22834,车胎和内胎,2016/3/9
22835,头盔,2015/9/15
22835,车胎和内胎,2015/9/15
22836,山地自行车,2016/6/10
22836,车胎和内胎,2016/6/10
22836,车胎和内胎,2016/6/10
22837,头盔,2016/3/15
22837,车胎和内胎,2016/3/15
22837,车胎和内胎,2016/3/15
22838,车胎和内胎,2016/1/19
22839,挡泥板,2015/8/9
22839,水壶和水壶架,2015/8/9
22839,水壶和水壶架,2015/8/9
22839,车胎和内胎,2015/8/9
22840,车胎和内胎,2016/4/23
22840,车胎和内胎,2016/4/23
22841,车胎和内胎,2015/9/6
22842,手套,2015/12/19
22842,挡泥板,2015/12/19
22842,车胎和内胎,2015/12/19
22842,车胎和内胎,2015/12/19
22843,袜子,2015/10/14
22843,车胎和内胎,2015/10/14
22843,车胎和内胎,2015/10/14
22844,车胎和内胎,2015/10/2
22844,车胎和内胎,2015/10/2
22845,公路自行车,2016/6/28
22845,公路自行车,2014/11/10
22845,水壶和水壶架,2016/6/28
22846,头盔,2015/8/3
22846,车胎和内胎,2015/8/3
22846,车胎和内胎,2015/8/3
22847,车胎和内胎,2015/11/12
22847,车胎和内胎,2015/11/12
22848,车胎和内胎,2015/8/9
22848,车胎和内胎,2015/8/9
22849,清洁剂,2016/6/11
22849,车胎和内胎,2016/6/11
22849,车胎和内胎,2016/6/11
22849,车胎和内胎,2016/6/11
22850,公路自行车,2014/11/24
22850,公路自行车,2016/6/20
22850,车胎和内胎,2016/6/20
22851,公路自行车,2014/11/11
22851,公路自行车,2016/6/4
22851,清洁剂,2016/6/4
22852,车胎和内胎,2016/5/23
22852,车胎和内胎,2016/5/23
22853,车胎和内胎,2015/11/28
22853,车胎和内胎,2015/11/28
22854,公路自行车,2014/11/12
22854,公路自行车,2016/6/20
22854,头盔,2016/6/20
22855,挡泥板,2016/5/31
22855,袜子,2016/5/31
22855,车胎和内胎,2016/5/31
22855,车胎和内胎,2016/5/31
22856,水壶和水壶架,2016/1/26
22857,公路自行车,2016/6/8
22857,公路自行车,2014/11/9
22858,水壶和水壶架,2016/7/19
22859,水壶和水壶架,2016/1/16
22860,公路自行车,2014/11/25
22860,公路自行车,2016/6/27
22860,车胎和内胎,2016/6/27
22860,车胎和内胎,2016/6/27
22860,车胎和内胎,2016/6/27
22861,头盔,2016/1/25
22861,车胎和内胎,2016/1/25
22861,车胎和内胎,2016/1/25
22862,公路自行车,2016/1/29
22863,车胎和内胎,2015/10/21
22864,公路自行车,2016/1/24
22864,清洁剂,2016/1/24
22864,车胎和内胎,2016/1/24
22864,车胎和内胎,2016/1/24
22865,车胎和内胎,2016/4/4
22865,车胎和内胎,2016/4/4
22865,车胎和内胎,2016/4/4
22866,车胎和内胎,2015/9/26
22866,车胎和内胎,2015/9/26
22867,头盔,2016/2/1
22867,车胎和内胎,2016/2/1
22868,车胎和内胎,2016/6/15
22868,车胎和内胎,2016/6/15
22869,头盔,2016/3/22
22869,水壶和水壶架,2016/3/22
22870,头盔,2015/10/26
22870,车胎和内胎,2015/10/26
22870,车胎和内胎,2015/10/26
22871,公路自行车,2016/1/25
22871,车胎和内胎,2016/1/25
22872,公路自行车,2016/1/19
22873,公路自行车,2016/1/22
22874,公路自行车,2015/10/23
22874,帽子,2015/10/23
22875,公路自行车,2015/10/15
22875,水壶和水壶架,2015/10/15
22875,水壶和水壶架,2015/10/15
22875,车胎和内胎,2015/10/15
22876,公路自行车,2015/10/20
22876,头盔,2015/10/20
22877,公路自行车,2014/1/30
22877,旅行自行车,2016/4/12
22878,公路自行车,2015/10/11
22878,水壶和水壶架,2015/10/11
22878,水壶和水壶架,2015/10/11
22879,公路自行车,2015/10/16
22879,帽子,2015/10/16
22879,水壶和水壶架,2015/10/16
22879,水壶和水壶架,2015/10/16
22880,公路自行车,2015/10/29
22880,水壶和水壶架,2015/10/29
22881,公路自行车,2014/1/16
22881,头盔,2016/5/21
22881,旅行自行车,2016/5/21
22882,手套,2016/2/27
22882,挡泥板,2016/2/27
22882,车胎和内胎,2016/2/27
22882,骑行服,2016/2/27
22883,车胎和内胎,2015/9/22
22884,车胎和内胎,2016/6/28
22884,车胎和内胎,2016/6/28
22885,公路自行车,2015/10/1
22885,水壶和水壶架,2015/10/1
22886,公路自行车,2015/10/18
22886,头盔,2015/10/18
22886,手套,2015/10/18
22887,公路自行车,2015/10/29
22887,手套,2015/10/29
22887,水壶和水壶架,2015/10/29
22887,水壶和水壶架,2015/10/29
22888,公路自行车,2015/10/28
22889,公路自行车,2014/1/20
22889,帽子,2016/5/28
22889,旅行自行车,2016/5/28
22890,头盔,2016/5/12
22890,车胎和内胎,2016/5/12
22890,车胎和内胎,2016/5/12
22891,头盔,2015/11/13
22891,车胎和内胎,2015/11/13
22891,车胎和内胎,2015/11/13
22892,公路自行车,2016/2/26
22892,车胎和内胎,2016/2/26
22893,公路自行车,2015/8/17
22893,公路自行车,2014/1/24
22893,车胎和内胎,2015/8/17
22893,车胎和内胎,2015/8/17
22894,车胎和内胎,2015/9/8
22894,车胎和内胎,2015/9/8
22895,公路自行车,2015/8/1
22895,公路自行车,2014/1/11
22895,清洁剂,2015/8/1
22896,公路自行车,2015/10/3
22896,头盔,2015/10/3
22896,车胎和内胎,2015/10/3
22896,车胎和内胎,2015/10/3
22897,公路自行车,2015/11/9
22897,水壶和水壶架,2015/11/9
22897,水壶和水壶架,2015/11/9
22897,清洁剂,2015/11/9
22898,公路自行车,2015/11/3
22899,公路自行车,2015/11/1
22899,头盔,2015/11/1
22899,车胎和内胎,2015/11/1
22899,车胎和内胎,2015/11/1
22900,公路自行车,2015/11/17
22901,公路自行车,2014/1/12
22901,帽子,2016/5/9
22901,旅行自行车,2016/5/9
22902,车胎和内胎,2016/3/24
22902,车胎和内胎,2016/3/24
22903,公路自行车,2015/10/31
22903,公路自行车,2014/1/24
22903,车胎和内胎,2015/10/31
22904,公路自行车,2014/11/13
22904,公路自行车,2016/6/25
22904,头盔,2016/6/25
22904,背心,2016/6/25
22904,车胎和内胎,2016/6/25
22904,车胎和内胎,2016/6/25
22905,公路自行车,2014/12/13
22905,公路自行车,2016/6/27
22906,公路自行车,2016/6/2
22906,公路自行车,2014/12/15
22907,公路自行车,2016/5/26
22907,公路自行车,2014/12/5
22907,车胎和内胎,2016/5/26
22908,公路自行车,2014/12/12
22908,公路自行车,2016/6/8
22908,车胎和内胎,2016/6/8
22908,车胎和内胎,2016/6/8
22909,公路自行车,2016/5/8
22909,公路自行车,2014/12/7
22909,头盔,2016/5/8
22909,帽子,2016/5/8
22909,骑行服,2016/5/8
22910,公路自行车,2016/5/20
22910,公路自行车,2014/12/30
22911,头盔,2016/2/27
22911,水壶和水壶架,2016/2/27
22912,公路自行车,2014/12/3
22912,公路自行车,2016/6/27
22912,头盔,2016/6/27
22913,公路自行车,2016/6/7
22913,公路自行车,2014/12/1
22913,头盔,2016/6/7
22913,手套,2016/6/7
22914,水壶和水壶架,2015/10/6
22914,水袋背包,2015/10/6
22915,水壶和水壶架,2015/12/29
22915,袜子,2015/12/29
22916,水壶和水壶架,2016/3/13
22916,骑行服,2016/3/13
22917,水壶和水壶架,2015/9/4
22918,水壶和水壶架,2016/4/8
22919,水壶和水壶架,2016/2/13
22919,骑行服,2016/2/13
22920,挡泥板,2016/5/29
22920,水壶和水壶架,2016/5/29
22920,水壶和水壶架,2016/5/29
22920,水袋背包,2016/5/29
22921,公路自行车,2014/12/13
22921,公路自行车,2016/6/26
22921,帽子,2016/6/26
22921,水壶和水壶架,2016/6/26
22921,水壶和水壶架,2016/6/26
22922,水壶和水壶架,2016/1/28
22922,水袋背包,2016/1/28
22922,袜子,2016/1/28
22923,挡泥板,2016/6/30
22924,挡泥板,2015/8/15
22924,水壶和水壶架,2015/8/15
22924,水壶和水壶架,2015/8/15
22924,骑行服,2015/8/15
22925,头盔,2016/3/6
22925,帽子,2016/3/6
22925,挡泥板,2016/3/6
22925,水壶和水壶架,2016/3/6
22925,水壶和水壶架,2016/3/6
22925,骑行服,2016/3/6
22926,公路自行车,2014/12/23
22926,公路自行车,2016/6/19
22926,骑行服,2016/6/19
22927,公路自行车,2016/6/20
22927,公路自行车,2014/12/1
22927,车胎和内胎,2016/6/20
22927,车胎和内胎,2016/6/20
22927,车胎和内胎,2016/6/20
22928,水壶和水壶架,2015/12/15
22928,骑行服,2015/12/15
22929,公路自行车,2014/12/8
22929,公路自行车,2016/6/5
22929,头盔,2016/6/5
22929,水壶和水壶架,2016/6/5
22929,水壶和水壶架,2016/6/5
22930,公路自行车,2014/12/30
22930,公路自行车,2016/6/29
22930,水壶和水壶架,2016/6/29
22930,水壶和水壶架,2016/6/29
22931,公路自行车,2015/7/23
22931,公路自行车,2014/12/13
22932,公路自行车,2015/7/18
22932,公路自行车,2014/12/2
22932,车胎和内胎,2015/7/18
22933,公路自行车,2016/6/6
22933,公路自行车,2014/12/28
22933,头盔,2016/6/6
22934,公路自行车,2014/12/20
22934,公路自行车,2016/6/13
22934,车胎和内胎,2016/6/13
22934,车胎和内胎,2016/6/13
22935,公路自行车,2014/12/17
22935,公路自行车,2016/6/5
22935,水壶和水壶架,2016/6/5
22935,水壶和水壶架,2016/6/5
22935,水袋背包,2016/6/5
22936,公路自行车,2016/6/15
22936,公路自行车,2014/12/14
22936,头盔,2016/6/15
22936,车胎和内胎,2016/6/15
22936,车胎和内胎,2016/6/15
22937,公路自行车,2014/12/30
22937,公路自行车,2016/6/20
22937,头盔,2016/6/20
22938,公路自行车,2014/12/24
22938,公路自行车,2016/6/13
22938,车胎和内胎,2016/6/13
22938,车胎和内胎,2016/6/13
22939,公路自行车,2016/6/14
22939,公路自行车,2014/12/8
22939,手套,2016/6/14
22939,骑行服,2016/6/14
22940,公路自行车,2015/7/9
22940,公路自行车,2014/12/1
22940,帽子,2015/7/9
22940,骑行服,2015/7/9
22941,水壶和水壶架,2016/1/5
22941,骑行服,2016/1/5
22942,公路自行车,2016/6/4
22942,公路自行车,2014/12/7
22942,头盔,2016/6/4
22942,骑行服,2016/6/4
22943,公路自行车,2016/6/18
22943,公路自行车,2014/12/13
22944,头盔,2015/11/8
22944,手套,2015/11/8
22944,水壶和水壶架,2015/11/8
22945,水壶和水壶架,2015/9/21
22945,清洁剂,2015/9/21
22946,公路自行车,2015/8/26
22946,公路自行车,2014/12/19
22946,车胎和内胎,2015/8/26
22946,车胎和内胎,2015/8/26
22947,挡泥板,2015/9/4
22947,骑行服,2015/9/4
22948,头盔,2015/11/2
22948,水壶和水壶架,2015/11/2
22949,挡泥板,2015/10/20
22949,骑行服,2015/10/20
22950,公路自行车,2015/8/6
22950,公路自行车,2014/12/25
22950,头盔,2015/8/6
22951,公路自行车,2015/9/24
22951,公路自行车,2014/12/23
22951,头盔,2015/9/24
22951,帽子,2015/9/24
22951,骑行服,2015/9/24
22952,头盔,2015/8/27
22952,水壶和水壶架,2015/8/27
22953,公路自行车,2014/12/3
22953,公路自行车,2015/9/27
22953,水壶和水壶架,2015/9/27
22953,清洁剂,2015/9/27
22954,公路自行车,2015/9/24
22954,公路自行车,2014/12/9
22954,头盔,2015/9/24
22955,帽子,2016/2/27
22955,水壶和水壶架,2016/2/27
22956,头盔,2016/4/22
22956,手套,2016/4/22
22956,水壶和水壶架,2016/4/22
22957,头盔,2016/2/12
22957,水壶和水壶架,2016/2/12
22958,公路自行车,2016/6/24
22958,公路自行车,2014/12/14
22958,头盔,2016/6/24
22958,车胎和内胎,2016/6/24
22958,车胎和内胎,2016/6/24
22959,公路自行车,2014/12/11
22959,公路自行车,2016/6/27
22959,头盔,2016/6/27
22960,水壶和水壶架,2016/3/21
22961,公路自行车,2015/9/25
22961,公路自行车,2014/12/7
22961,帽子,2015/9/25
22962,头盔,2015/12/1
22962,水壶和水壶架,2015/12/1
22963,水壶和水壶架,2015/9/24
22963,骑行服,2015/9/24
22964,短裤,2015/11/28
22964,骑行服,2015/11/28
22965,车胎和内胎,2016/3/24
22965,车胎和内胎,2016/3/24
22966,公路自行车,2015/10/20
22966,公路自行车,2014/12/27
22966,头盔,2015/10/20
22967,水壶和水壶架,2016/2/25
22967,水壶和水壶架,2016/2/25
22967,水袋背包,2016/2/25
22968,车胎和内胎,2015/11/26
22968,车胎和内胎,2015/11/26
22969,头盔,2016/7/11
22969,车胎和内胎,2016/7/11
22970,头盔,2015/8/19
22970,袜子,2015/8/19
22970,车胎和内胎,2015/8/19
22970,车胎和内胎,2015/8/19
22971,公路自行车,2014/1/9
22972,公路自行车,2015/11/29
22973,车胎和内胎,2016/6/30
22973,车胎和内胎,2016/6/30
22974,车胎和内胎,2015/9/24
22974,车胎和内胎,2015/9/24
22975,公路自行车,2014/1/6
22976,公路自行车,2014/2/24
22976,帽子,2016/5/28
22976,旅行自行车,2016/5/28
22977,头盔,2015/11/28
22977,车胎和内胎,2015/11/28
22977,车胎和内胎,2015/11/28
22978,头盔,2016/7/3
22978,手套,2016/7/3
22978,挡泥板,2016/7/3
22979,帽子,2016/5/9
22979,水壶和水壶架,2016/5/9
22979,水壶和水壶架,2016/5/9
22979,水袋背包,2016/5/9
22980,车胎和内胎,2015/8/9
22981,头盔,2016/6/14
22981,挡泥板,2016/6/14
22981,车胎和内胎,2016/6/14
22981,车胎和内胎,2016/6/14
22982,头盔,2015/9/6
22982,车胎和内胎,2015/9/6
22982,车胎和内胎,2015/9/6
22983,车胎和内胎,2016/1/22
22983,车胎和内胎,2016/1/22
22984,车胎和内胎,2016/6/22
22984,车胎和内胎,2016/6/22
22985,手套,2016/4/3
22985,挡泥板,2016/4/3
22985,车胎和内胎,2016/4/3
22985,车胎和内胎,2016/4/3
22986,公路自行车,2014/12/23
22986,公路自行车,2016/1/17
22986,头盔,2016/1/17
22987,公路自行车,2016/6/7
22987,公路自行车,2014/12/5
22987,头盔,2016/6/7
22987,手套,2016/6/7
22988,公路自行车,2016/6/8
22988,公路自行车,2014/12/19
22988,骑行服,2016/6/8
22989,头盔,2015/11/17
22989,车胎和内胎,2015/11/17
22989,车胎和内胎,2015/11/17
22990,车胎和内胎,2015/10/26
22991,车胎和内胎,2015/12/5
22991,车胎和内胎,2015/12/5
22992,公路自行车,2015/11/15
22992,水壶和水壶架,2015/11/15
22992,水壶和水壶架,2015/11/15
22992,骑行服,2015/11/15
22993,公路自行车,2016/2/26
22993,车胎和内胎,2016/2/26
22993,车胎和内胎,2016/2/26
22994,公路自行车,2016/2/27
22995,公路自行车,2015/12/31
22995,公路自行车,2014/2/26
22995,车胎和内胎,2015/12/31
22995,车胎和内胎,2015/12/31
22995,车胎和内胎,2015/12/31
22996,公路自行车,2015/12/26
22996,公路自行车,2014/2/5
22996,水壶和水壶架,2015/12/26
22996,水壶和水壶架,2015/12/26
22997,公路自行车,2016/2/19
22997,水壶和水壶架,2016/2/19
22997,水壶和水壶架,2016/2/19
22997,骑行服,2016/2/19
22998,公路自行车,2015/7/1
22998,公路自行车,2014/2/27
22998,骑行服,2015/7/1
22999,公路自行车,2016/2/2
22999,水壶和水壶架,2016/2/2
22999,水壶和水壶架,2016/2/2
23000,头盔,2016/7/16
23000,手套,2016/7/16
23000,车胎和内胎,2016/7/16
23000,车胎和内胎,2016/7/16
23001,车胎和内胎,2016/4/9
23001,车胎和内胎,2016/4/9
23001,车胎和内胎,2016/4/9
23002,挡泥板,2015/10/14
23002,清洁剂,2015/10/14
23002,车胎和内胎,2015/10/14
23002,车胎和内胎,2015/10/14
23002,车胎和内胎,2015/10/14
23003,车胎和内胎,2015/10/24
23003,车胎和内胎,2015/10/24
23004,挡泥板,2016/5/2
23004,车胎和内胎,2016/5/2
23004,车胎和内胎,2016/5/2
23005,车胎和内胎,2015/10/22
23005,车胎和内胎,2015/10/22
23006,手套,2016/5/2
23006,水壶和水壶架,2016/5/2
23006,水壶和水壶架,2016/5/2
23007,水壶和水壶架,2015/10/8
23007,水壶和水壶架,2015/10/8
23008,水袋背包,2015/11/17
23008,车胎和内胎,2015/11/17
23009,车胎和内胎,2016/6/8
23009,车胎和内胎,2016/6/8
23010,头盔,2016/5/2
23010,手套,2016/5/2
23010,车胎和内胎,2016/5/2
23011,水壶和水壶架,2016/1/1
23011,水壶和水壶架,2016/1/1
23012,车胎和内胎,2016/3/10
23013,清洁剂,2015/12/22
23013,车胎和内胎,2015/12/22
23014,帽子,2016/2/9
23014,车胎和内胎,2016/2/9
23015,公路自行车,2016/2/14
23015,车胎和内胎,2016/2/14
23015,车胎和内胎,2016/2/14
23016,公路自行车,2016/2/6
23016,车胎和内胎,2016/2/6
23017,公路自行车,2016/2/14
23017,车胎和内胎,2016/2/14
